Jennifer Winikus,University at Buffalo--SUNY
Jinhui Xu,University at Buffalo--SUNY
Wenyao Xu,University at Buffalo--SUNY
Junsong Yuan,University at Buffalo--SUNY
Ziming Zhao,University at Buffalo--SUNY
Lukasz (Luke) Ziarek,University at Buffalo--SUNY
Jaroslaw (Jaric) Zola,University at Buffalo--SUNY
Tanzir Ahmed,Texas A M University
Riccardo Bettati,Texas A M University
Martin Carlisle,Texas A M University
James Caverlee,Texas A M University
Theodora Chaspari,Texas A M University
Jianer Chen,Texas A M University
Yoonsuck Choe,Texas A M University
Dilma Da Silva,Texas A M University
Tim Davis,Texas A M University
Paula deWitte,Texas A M University
Richard Furuta,Texas A M University
Juan Garay,Texas A M University
Guofei Gu,Texas A M University
Ricardo Gutierrez-Osuna,Texas A M University
Tracy Anne Hammond,Texas A M University
David Kebo Houngninou,Texas A M University
Xia (Ben) Hu,Texas A M University
Ruihong Huang,Texas A M University
Thomas R. Ioerger,Texas A M University
Roozbeh Jafari,Texas A M University
Shuiwang Ji,Texas A M University
Anxiao (Andrew) Jiang,Texas A M University
Daniel A. Jiménez,Texas A M University
Nima Kalantari,Texas A M University
Andruid Kerne,Texas A M University
John Keyser,Texas A M University
Eun Jung (EJ) Kim,Texas A M University
Jeeeun Kim,Texas A M University
Andreas Klappenecker,Texas A M University
Hyunyoung Lee,Texas A M University
Teresa Leyk,Texas A M University
Robert Lightfoot,Texas A M University
Jyh-Charn (Steve) Liu,Texas A M University
Dmitri Loguinov,Texas A M University
Shawn Lupoli,Texas A M University
Rabi N. Mahapatra,Texas A M University
Tim McGuire,Texas A M University
J. Michael Moore,Texas A M University
Bobak Mortazavi,Texas A M University
Robin Murphy,Texas A M University
Abdullah Muzahid,Texas A M University
Khanh Nguyen,Texas A M University
Michael Quinn,Texas A M University
Daniel Ragsdale,Texas A M University
Philip Ritchey,Texas A M University
Vivek Sarin,Texas A M University
Scott Schaefer,Texas A M University
Guni Sharon,Texas A M University
Dylan Shell,Texas A M University
Frank M. Shipman,Texas A M University
Dezhen Song,Texas A M University
Radu Stoleru,Texas A M University
Shinjiro Sueda,Texas A M University
Sing-Hoi Sze,Texas A M University
Paul Taele,Texas A M University
Shawna Thomas,Texas A M University
Chia-Che Tsai,Texas A M University
Aakash Tyagi,Texas A M University
Pauline Wade,Texas A M University
"Duncan M. ""Hank"" Walker",Texas A M University
Ronnie Ward,Texas A M University
Jennifer Welch,Texas A M University
Ki Hwan Yum,Texas A M University
Yupeng Zhang,Texas A M University
"Macbeth, Jamie",University of Massachusetts--Amherst
"Mahadevan, Sridhar",University of Massachusetts--Amherst
"Mahyar, Narges",University of Massachusetts--Amherst
"Maji, Subhransu",University of Massachusetts--Amherst
"Manmatha, R.",University of Massachusetts--Amherst
"Marlin, Ben",University of Massachusetts--Amherst
"Marquard, Jenna",University of Massachusetts--Amherst
"Martinez Gomez, Celeste",University of Massachusetts--Amherst
"Mazeski, Joyce",University of Massachusetts--Amherst
"Mazumdar, Arya",University of Massachusetts--Amherst
"McCallum, Andrew",University of Massachusetts--Amherst
"McChesney, Jasper",University of Massachusetts--Amherst
"McGregor, Andrew",University of Massachusetts--Amherst
"Me\xc3\xaf, Siobhan",University of Massachusetts--Amherst
"Melbin, Laura",University of Massachusetts--Amherst
"Meliou, Alexandra",University of Massachusetts--Amherst
"Miklau, Gerome",University of Massachusetts--Amherst
"Minea, Marius",University of Massachusetts--Amherst
"Mitchell, Gwyn",University of Massachusetts--Amherst
"Moll, Robbie",University of Massachusetts--Amherst
"Mondragon Chapa, Carlos",University of Massachusetts--Amherst
"Moruzzi, Kate",University of Massachusetts--Amherst
"Moss, J. Eliot",University of Massachusetts--Amherst
"Murray, Thomas",University of Massachusetts--Amherst
"Musco, Cameron",University of Massachusetts--Amherst
"Sacco, Karren",University of Massachusetts--Amherst
"Saha, Barna",University of Massachusetts--Amherst
"Sarvghad Batn Moghaddam, Ali",University of Massachusetts--Amherst
"Saunders, Adam",University of Massachusetts--Amherst
"Scott, Priscilla",University of Massachusetts--Amherst
"Serafini, Marco",University of Massachusetts--Amherst
"Shaw, Kerry",University of Massachusetts--Amherst
"Sheldon, Dan",University of Massachusetts--Amherst
"Shenoy, Prashant",University of Massachusetts--Amherst
"Siegelmann, Hava",University of Massachusetts--Amherst
"Sihvonen-Binder, Paul",University of Massachusetts--Amherst
"Sitaraman, Ramesh",University of Massachusetts--Amherst
"Smith, David",University of Massachusetts--Amherst
"Smith, Katie",University of Massachusetts--Amherst
"Sondheimer, Norman",University of Massachusetts--Amherst
"Spector, Lee",University of Massachusetts--Amherst
"Springer, Kimberly",University of Massachusetts--Amherst
"Sproull, Robert",University of Massachusetts--Amherst
"Stawasz, Pamela",University of Massachusetts--Amherst
"Stone, Andrew",University of Massachusetts--Amherst
"Stowell, Glenn",University of Massachusetts--Amherst
"Streinu, Ileana",University of Massachusetts--Amherst
"Stubbs, Julie",University of Massachusetts--Amherst
"Swanier, Cheryl",University of Massachusetts--Amherst
Stanley Bak,Stony Brook University--SUNY
Aruna Balasubramanian,Stony Brook University--SUNY
Niranjan Balasubramanian,Stony Brook University--SUNY
Ritwik Banerjee,Stony Brook University--SUNY
Michael Bender,Stony Brook University--SUNY
Xiaojun Bi,Stony Brook University--SUNY
Barbara Chapman,Stony Brook University--SUNY
Jing Chen,Stony Brook University--SUNY
Rezaul Chowdhury,Stony Brook University--SUNY
Samir R. Das,Stony Brook University--SUNY
Ahmad Esmaili,Stony Brook University--SUNY
Michael Ferdman,Stony Brook University--SUNY
Paul Fodor,Stony Brook University--SUNY
Pramod Ganapathi,Stony Brook University--SUNY
Anshul Gandhi,Stony Brook University--SUNY
Xianfeng Gu,Stony Brook University--SUNY
Himanshu Gupta,Stony Brook University--SUNY
Shubham Jain,Stony Brook University--SUNY
Christopher Kane,Stony Brook University--SUNY
Arie Kaufman,Stony Brook University--SUNY
Robert F. Kelly,Stony Brook University--SUNY
Michael Kifer,Stony Brook University--SUNY
Dongyoon Lee,Stony Brook University--SUNY
Haibin Ling,Stony Brook University--SUNY
Y. Annie Liu,Stony Brook University--SUNY
Kevin McDonnell,Stony Brook University--SUNY
Richard McKenna,Stony Brook University--SUNY
Joydeep Mitra,Stony Brook University--SUNY
Shuai Mu,Stony Brook University--SUNY
Klaus Mueller,Stony Brook University--SUNY
Minh Hoai Nguyen,Stony Brook University--SUNY
Nick Nikiforakis,Stony Brook University--SUNY
Omkant Pandey,Stony Brook University--SUNY
Michalis Polychronakis,Stony Brook University--SUNY
Hong Qin,Stony Brook University--SUNY
Amir Rahmati,Stony Brook University--SUNY
C.R. Ramakrishnan,Stony Brook University--SUNY
I.V. Ramakrishnan,Stony Brook University--SUNY
Michael Ryoo,Stony Brook University--SUNY
Dimitris Samaras,Stony Brook University--SUNY
Tony Scarlatos,Stony Brook University--SUNY
H. Andrew Schwartz,Stony Brook University--SUNY
R. Sekar,Stony Brook University--SUNY
Radu Sion,Stony Brook University--SUNY
Steven Skiena,Stony Brook University--SUNY
Scott Smolka,Stony Brook University--SUNY
Eugene Stark,Stony Brook University--SUNY
Scott Stoller,Stony Brook University--SUNY
Yifan Sun,Stony Brook University--SUNY
Allen Tannenbaum,Stony Brook University--SUNY
Michael Tashbook,Stony Brook University--SUNY
Praveen Tripathi,Stony Brook University--SUNY
Fusheng Wang,Stony Brook University--SUNY
Anita Wasilewska,Stony Brook University--SUNY
Zhaozheng Yin,Stony Brook University--SUNY
Erez Zadok,Stony Brook University--SUNY
Esther Arkin,Stony Brook University--SUNY
Susan Brennan,Stony Brook University--SUNY
Chao Chen,Stony Brook University--SUNY
Sangjin Hong,Stony Brook University--SUNY
Chuan Huang,Stony Brook University--SUNY
Xiangmin Jiao,Stony Brook University--SUNY
Tahsin M. Kurc,Stony Brook University--SUNY
Shan Lin,Stony Brook University--SUNY
Zhenhua Liu,Stony Brook University--SUNY
Peter Milder,Stony Brook University--SUNY
Joseph S.B. Mitchell,Stony Brook University--SUNY
Joel Saltz,Stony Brook University--SUNY
Romeil Singh Sandhu,Stony Brook University--SUNY
Lori Scarlatos,Stony Brook University--SUNY
Margaret Schedel,Stony Brook University--SUNY
Xin Wang,Stony Brook University--SUNY
Yuanyuan Yang,Stony Brook University--SUNY
Fan Ye,Stony Brook University--SUNY
Gregory Zelinsky,Stony Brook University--SUNY
Rong Zhao,Stony Brook University--SUNY
Wei Zhu,Stony Brook University--SUNY
Yevgen Borodin,Stony Brook University--SUNY
Jie Gao,Stony Brook University--SUNY
Phillipa Gill,Stony Brook University--SUNY
Radu Grosu,Stony Brook University--SUNY
Rob Johnson,Stony Brook University--SUNY
Byungkon Kang,Stony Brook University--SUNY
YoungMin Kwon,Stony Brook University--SUNY
Arthur Lee,Stony Brook University--SUNY
Joseph Marino,Stony Brook University--SUNY
Seung Soo Park,Stony Brook University--SUNY
Robert Patro,Stony Brook University--SUNY
Martin Radfar,Stony Brook University--SUNY
Jihoon Ryoo,Stony Brook University--SUNY
Adam C. Siepel,Stony Brook University--SUNY
Alexander Spirov,Stony Brook University--SUNY
Tuncay Tekle,Stony Brook University--SUNY
Dennis Wong,Stony Brook University--SUNY
Wei Xu,Stony Brook University--SUNY
Leo Bachmair,Stony Brook University--SUNY
Hussein Badr,Stony Brook University--SUNY
Arthur Bernstein,Stony Brook University--SUNY
David Ferguson,Stony Brook University--SUNY
Herbert Gelernter,Stony Brook University--SUNY
Jack Heller,Stony Brook University--SUNY
Ker-I Ko,Stony Brook University--SUNY
Philip Lewis,Stony Brook University--SUNY
Theo Pavlidis,Stony Brook University--SUNY
David Warren,Stony Brook University--SUNY
Larry Wittie,Stony Brook University--SUNY
George Adams,Purdue University--West Lafayette
Daniel Aliaga,Purdue University--West Lafayette
Walid Aref,Purdue University--West Lafayette
Mikhail Atallah,Purdue University--West Lafayette
Kamyar Azizzadenesheli,Purdue University--West Lafayette
Saugata Basu,Purdue University--West Lafayette
Bedrich Benes,Purdue University--West Lafayette
Hisham Benotman,Purdue University--West Lafayette
Tony Bergstrom,Purdue University--West Lafayette
Elisa Bertino,Purdue University--West Lafayette
Bharat Bhargava,Purdue University--West Lafayette
Antonio Bianchi,Purdue University--West Lafayette
Jeremiah Blocki,Purdue University--West Lafayette
Simina Branzei,Purdue University--West Lafayette
Berkay Celik,Purdue University--West Lafayette
Chris Clifton,Purdue University--West Lafayette
Douglas Comer,Purdue University--West Lafayette
Benjamin Delaware,Purdue University--West Lafayette
Tamal Dey,Purdue University--West Lafayette
Petros Drineas,Purdue University--West Lafayette
Buster Dunsmore,Purdue University--West Lafayette
Sonia Fahmy,Purdue University--West Lafayette
Pedro Fonseca,Purdue University--West Lafayette
Christina Garman,Purdue University--West Lafayette
David Gleich,Purdue University--West Lafayette
Dan Goldwasser,Purdue University--West Lafayette
Ananth Grama,Purdue University--West Lafayette
Elena Grigorescu,Purdue University--West Lafayette
Susanne Hambrusch,Purdue University--West Lafayette
Chris Hoffmann,Purdue University--West Lafayette
Jean Honorio,Purdue University--West Lafayette
Suresh Jagannathan,Purdue University--West Lafayette
Changhee Jung,Purdue University--West Lafayette
Aniket Kate,Purdue University--West Lafayette
Majid Kazemian,Purdue University--West Lafayette
Daisuke Kihara,Purdue University--West Lafayette
Ninghui Li,Purdue University--West Lafayette
